Order_ID,Customer_ID,Order_Date,Product_Category,Product_Name,Quantity,Unit_Price,Total_Price,Payment_Type,Delivery_Days,Customer_City
100326,C216,20-04-2023,Clothing,Jeans,2,712,1424,Debit Card,4,Bhopal
100327,C918,05-08-2023,Sports,Shoes,5,8491,42455,Debit Card,5,Pune
100328,C956,24-03-2023,Electronics,Laptop,2,8912,17824,Debit Card,4,Hyderabad
100329,C379,13-09-2023,Beauty,Perfume,4,1068,4272,UPI,2,Bangalore
100330,C487,14-02-2023,Sports,Gloves,2,3523,7046,COD,4,Delhi
100331,C164,23-05-2023,Electronics,Laptop,1,8039,8039,Credit Card,6,Hyderabad
100332,C272,08-08-2023,Electronics,Headphones,5,9981,49905,UPI,7,Hyderabad
100333,C919,08-07-2023,Electronics,Phone,4,14978,59912,Credit Card,6,Bhopal
100334,C196,23-12-2023,Beauty,Shampoo,2,13354,26708,Debit Card,7,Chennai
100335,C454,27-10-2023,Sports,Football,4,2625,10500,Debit Card,2,Mumbai
100336,C442,11-05-2023,Sports,Gloves,4,9587,38348,Credit Card,2,Hyderabad
100337,C687,24-10-2023,Home,Cookware,3,14922,44766,Credit Card,6,Delhi
100338,C183,12-12-2023,Clothing,Jeans,5,1449,7245,COD,7,Chennai
100339,C450,03-03-2023,Beauty,Shampoo,2,14095,28190,COD,2,Bhopal
100340,C993,10-07-2023,Clothing,Jeans,2,9298,18596,Credit Card,4,Hyderabad
100341,C348,04-11-2023,Beauty,Face Wash,5,14204,71020,Credit Card,3,Pune
100342,C780,31-03-2023,Electronics,Laptop,4,14745,58980,Debit Card,2,Bangalore
100343,C108,03-03-2023,Electronics,Laptop,1,7638,7638,UPI,4,Bangalore
100344,C492,11-09-2023,Clothing,T-Shirt,3,6336,19008,UPI,5,Mumbai
100345,C856,15-08-2023,Electronics,Laptop,4,10300,41200,Credit Card,5,Indore
100346,C397,06-04-2023,Beauty,Cream,2,2439,4878,Debit Card,4,Mumbai
100347,C242,20-09-2023,Sports,Football,2,18336,36672,Debit Card,3,Hyderabad
100348,C549,06-12-2023,Home,Cookware,5,13334,66670,UPI,6,Delhi
100349,C634,12-11-2023,Sports,Shoes,4,11390,45560,Credit Card,5,Pune
100350,C708,23-03-2023,Clothing,Jacket,3,1245,3735,UPI,2,Bhopal
100351,C868,27-09-2023,Home,Chair,3,7017,21051,COD,7,Mumbai
100352,C377,06-10-2023,Beauty,Cream,5,5243,26215,Debit Card,5,Delhi
100353,C104,25-05-2023,Home,Chair,1,7516,7516,UPI,6,Mumbai
100354,C748,09-05-2023,Electronics,Laptop,3,18694,56082,COD,4,Indore
100355,C709,27-11-2023,Sports,Shoes,3,2989,8967,Credit Card,5,Bangalore
100356,C693,31-07-2023,Home,Chair,5,18245,91225,COD,2,Pune
100357,C892,16-06-2023,Sports,Gloves,5,18113,90565,COD,6,Mumbai
100358,C353,13-01-2023,Clothing,Jeans,3,19111,57333,Credit Card,7,Bhopal
100359,C583,20-02-2023,Beauty,Perfume,5,2527,12635,COD,3,Chennai
100360,C976,28-05-2023,Electronics,Headphones,5,8721,43605,Debit Card,2,Pune
100361,C695,12-01-2023,Beauty,Shampoo,1,2143,2143,Credit Card,4,Bangalore
100362,C968,20-04-2023,Beauty,Perfume,4,7724,30896,Credit Card,6,Pune
100363,C800,21-05-2023,Electronics,Phone,1,11908,11908,Credit Card,5,Chennai
100364,C317,15-11-2023,Electronics,Mouse,1,10953,10953,COD,2,Indore
100365,C124,16-03-2023,Electronics,Mouse,1,3597,3597,Debit Card,4,Bangalore
100366,C713,24-04-2023,Electronics,Mouse,3,17648,52944,UPI,7,Bhopal
100367,C885,29-09-2023,Electronics,Phone,5,14480,72400,Debit Card,3,Bhopal
100368,C850,17-06-2023,Home,Chair,5,789,3945,Credit Card,2,Bangalore
100369,C385,07-11-2023,Home,Table,4,2269,9076,Credit Card,7,Chennai
100370,C409,07-06-2023,Home,Chair,4,484,1936,Credit Card,2,Hyderabad
100371,C206,31-01-2023,Sports,Cricket Bat,5,17496,87480,UPI,6,Chennai
100372,C263,15-04-2023,Home,Table,3,19817,59451,UPI,3,Chennai
100373,C803,08-12-2023,Beauty,Face Wash,5,789,3945,Debit Card,3,Pune
100374,C631,23-10-2023,Sports,Cricket Bat,4,15562,62248,COD,2,Indore
100375,C567,04-03-2023,Electronics,Laptop,1,10104,10104,COD,7,Delhi
100376,C740,24-04-2023,Clothing,Jeans,4,16312,65248,COD,2,Hyderabad
100377,C415,30-10-2023,Sports,Shoes,5,14690,73450,COD,6,Delhi
100378,C959,02-12-2023,Home,Table,1,16718,16718,Credit Card,3,Pune
100379,C998,14-11-2023,Home,Mixer,1,5950,5950,UPI,5,Chennai
100380,C669,07-03-2023,Clothing,Jeans,1,9986,9986,UPI,7,Hyderabad
100381,C610,20-02-2023,Sports,Cricket Bat,5,19765,98825,Credit Card,4,Delhi
100382,C233,28-01-2023,Sports,Football,1,13608,13608,UPI,2,Mumbai
100383,C623,16-09-2023,Beauty,Perfume,3,17985,53955,Credit Card,6,Chennai
100384,C994,26-08-2023,Beauty,Shampoo,3,15805,47415,COD,5,Mumbai
100385,C364,12-03-2023,Electronics,Laptop,2,5823,11646,COD,6,Mumbai
100386,C131,08-08-2023,Beauty,Face Wash,2,11133,22266,UPI,2,Chennai
100387,C774,17-02-2023,Sports,Football,3,1496,4488,UPI,6,Mumbai
100388,C441,01-12-2023,Electronics,Mouse,3,3954,11862,Credit Card,7,Indore
100389,C683,06-01-2023,Electronics,Mouse,3,17699,53097,UPI,7,Indore
100390,C303,26-10-2023,Sports,Gloves,5,3088,15440,Debit Card,4,Delhi
100391,C258,11-07-2023,Home,Chair,4,19479,77916,Debit Card,3,Indore
100392,C675,13-11-2023,Electronics,Headphones,4,7662,30648,UPI,6,Bhopal
100393,C168,05-03-2023,Beauty,Perfume,2,14587,29174,COD,7,Indore
100394,C559,15-12-2023,Beauty,Shampoo,3,9850,29550,COD,7,Mumbai
100395,C832,13-01-2023,Beauty,Perfume,2,3562,7124,UPI,7,Delhi
100396,C582,22-01-2023,Sports,Shoes,5,10306,51530,Debit Card,7,Indore
100397,C428,28-01-2023,Home,Table,4,17885,71540,Credit Card,5,Bhopal
100398,C995,04-06-2023,Beauty,Shampoo,5,11819,59095,UPI,7,Chennai
100399,C871,14-09-2023,Beauty,Shampoo,3,6383,19149,UPI,4,Hyderabad
100400,C629,15-11-2023,Home,Cookware,1,14193,14193,UPI,2,Mumbai
100401,C742,14-09-2023,Beauty,Face Wash,2,19799,39598,COD,7,Bangalore
100402,C722,08-02-2023,Home,Table,2,5232,10464,Debit Card,4,Bangalore
100403,C604,25-01-2023,Home,Chair,5,18868,94340,Debit Card,6,Bangalore
100404,C377,24-09-2023,Home,Mixer,1,5142,5142,Debit Card,2,Hyderabad
100405,C622,13-08-2023,Electronics,Mouse,5,14545,72725,Debit Card,7,Chennai
100406,C668,01-01-2024,Electronics,Mouse,4,17005,68020,UPI,3,Mumbai
100407,C318,03-02-2023,Clothing,Jacket,2,6907,13814,Credit Card,7,Delhi
100408,C668,04-10-2023,Home,Table,3,15559,46677,Credit Card,3,Mumbai
100409,C421,18-02-2023,Electronics,Headphones,4,16101,64404,Debit Card,4,Bangalore
100410,C195,28-10-2023,Home,Table,1,14371,14371,UPI,5,Pune
100411,C102,17-06-2023,Beauty,Shampoo,3,6245,18735,COD,7,Mumbai
100412,C300,11-05-2023,Beauty,Perfume,4,3379,13516,UPI,5,Bhopal
100413,C439,28-02-2023,Beauty,Face Wash,4,19682,78728,UPI,6,Bhopal
100414,C980,09-06-2023,Sports,Football,5,10468,52340,UPI,7,Hyderabad
100415,C515,18-08-2023,Electronics,Phone,2,8424,16848,COD,2,Chennai
100416,C661,06-12-2023,Electronics,Headphones,3,3997,11991,UPI,5,Bhopal
100417,C875,11-05-2023,Home,Cookware,5,16354,81770,UPI,3,Delhi
100418,C566,08-10-2023,Home,Mixer,2,11344,22688,COD,4,Mumbai
100419,C228,12-11-2023,Clothing,Shirt,5,15542,77710,COD,2,Indore
100420,C616,17-09-2023,Clothing,Shirt,2,8748,17496,Credit Card,5,Bangalore
100421,C760,04-02-2023,Electronics,Headphones,5,1129,5645,COD,7,Pune
100422,C445,24-02-2023,Home,Cookware,2,5919,11838,UPI,6,Delhi
100423,C852,29-03-2023,Beauty,Perfume,4,14080,56320,COD,4,Pune
100424,C435,06-11-2023,Sports,Football,2,8352,16704,Credit Card,6,Chennai
100425,C403,19-10-2023,Beauty,Shampoo,3,9943,29829,Credit Card,3,Indore
100426,C182,14-10-2023,Electronics,Headphones,2,12349,24698,Debit Card,7,Chennai
100427,C657,31-07-2023,Sports,Football,5,14166,70830,COD,7,Indore
100428,C256,02-11-2023,Sports,Gloves,4,6170,24680,Debit Card,7,Bhopal
100429,C901,07-02-2023,Clothing,Shirt,1,7555,7555,UPI,6,Pune
100430,C132,05-03-2023,Sports,Cricket Bat,2,11642,23284,Debit Card,7,Indore
100431,C855,08-10-2023,Beauty,Cream,4,1719,6876,Credit Card,5,Chennai
100432,C545,22-10-2023,Clothing,Shirt,3,17289,51867,Credit Card,4,Hyderabad
100433,C453,03-04-2023,Electronics,Headphones,2,2874,5748,UPI,2,Pune
100434,C922,11-07-2023,Electronics,Mouse,4,11694,46776,Debit Card,3,Delhi
100435,C300,12-07-2023,Home,Cookware,1,7354,7354,COD,6,Delhi
100436,C334,11-03-2023,Clothing,Jacket,2,14387,28774,Debit Card,3,Bangalore
100437,C536,30-11-2023,Clothing,Jacket,1,10236,10236,UPI,5,Bhopal
100438,C364,19-03-2023,Home,Table,1,18380,18380,UPI,5,Bangalore
100439,C520,16-08-2023,Sports,Football,5,1186,5930,Credit Card,7,Mumbai
100440,C699,01-08-2023,Beauty,Perfume,5,13017,65085,Credit Card,7,Pune
100441,C937,15-03-2023,Beauty,Face Wash,1,3880,3880,COD,2,Chennai
100442,C329,04-02-2023,Sports,Gloves,1,9810,9810,Debit Card,3,Pune
100443,C725,24-03-2023,Sports,Cricket Bat,4,15005,60020,UPI,6,Indore
100444,C417,04-01-2023,Electronics,Headphones,3,7500,22500,Debit Card,4,Hyderabad
100445,C335,02-02-2023,Electronics,Headphones,4,14733,58932,COD,3,Bangalore
100446,C969,20-08-2023,Home,Table,4,13070,52280,COD,6,Chennai
100447,C778,05-11-2023,Home,Table,2,5629,11258,COD,5,Mumbai
100448,C902,28-09-2023,Beauty,Face Wash,2,10908,21816,Credit Card,5,Chennai
100449,C154,22-03-2023,Home,Chair,1,5180,5180,COD,7,Chennai
100450,C721,06-11-2023,Home,Mixer,2,14360,28720,Credit Card,7,Mumbai
100451,C584,23-06-2023,Beauty,Cream,5,11811,59055,UPI,7,Pune
100452,C620,30-01-2023,Sports,Gloves,1,3822,3822,Credit Card,7,Delhi
100453,C116,25-12-2023,Home,Chair,1,4595,4595,UPI,5,Pune
100454,C412,13-06-2023,Home,Mixer,4,9082,36328,Credit Card,4,Indore
100455,C727,29-10-2023,Electronics,Phone,2,2815,5630,Credit Card,3,Pune
100456,C444,07-04-2023,Beauty,Shampoo,4,6307,25228,UPI,6,Indore
100457,C521,01-01-2024,Electronics,Phone,3,17325,51975,Debit Card,3,Delhi
100458,C750,23-02-2023,Beauty,Perfume,3,7757,23271,Debit Card,2,Mumbai
100459,C665,12-04-2023,Clothing,Jacket,5,14978,74890,Credit Card,6,Indore
100460,C294,09-09-2023,Clothing,Jeans,5,1102,5510,UPI,7,Chennai
100461,C597,14-09-2023,Beauty,Face Wash,3,9259,27777,COD,4,Pune
100462,C918,21-03-2023,Sports,Cricket Bat,5,8702,43510,Debit Card,3,Mumbai
100463,C157,09-07-2023,Home,Table,5,15939,79695,UPI,2,Hyderabad
100464,C622,13-05-2023,Sports,Gloves,4,4456,17824,Debit Card,4,Bhopal
100465,C710,19-05-2023,Sports,Shoes,3,19148,57444,UPI,6,Pune
100466,C289,22-11-2023,Electronics,Laptop,1,17427,17427,COD,2,Pune
100467,C514,16-05-2023,Sports,Cricket Bat,2,10316,20632,Credit Card,4,Delhi
100468,C466,20-08-2023,Electronics,Phone,4,2633,10532,COD,4,Pune
100469,C458,28-03-2023,Beauty,Shampoo,2,3691,7382,Credit Card,2,Indore
100470,C382,15-04-2023,Home,Table,4,11740,46960,UPI,2,Hyderabad
100471,C574,10-08-2023,Sports,Gloves,4,11975,47900,UPI,7,Hyderabad
100472,C651,04-08-2023,Sports,Shoes,3,5648,16944,Debit Card,3,Pune
100473,C562,20-01-2023,Sports,Football,5,16390,81950,Credit Card,2,Chennai
100474,C959,17-02-2023,Beauty,Cream,4,17454,69816,COD,7,Bhopal
100475,C917,27-03-2023,Beauty,Perfume,5,13782,68910,COD,7,Bangalore
100476,C884,24-11-2023,Beauty,Cream,4,17512,70048,COD,4,Chennai
100477,C742,04-12-2023,Home,Chair,1,2922,2922,Credit Card,6,Delhi
100478,C997,07-08-2023,Home,Mixer,5,18182,90910,Debit Card,3,Mumbai
100479,C105,05-11-2023,Electronics,Laptop,3,17417,52251,Credit Card,2,Chennai
100480,C808,02-01-2023,Clothing,Jacket,3,16775,50325,COD,7,Chennai
100481,C619,03-01-2023,Home,Table,4,9762,39048,COD,2,Indore
100482,C441,15-06-2023,Home,Chair,3,13466,40398,COD,4,Indore
100483,C194,22-07-2023,Electronics,Phone,2,10202,20404,COD,2,Bangalore
100484,C801,13-07-2023,Clothing,Shirt,1,8383,8383,UPI,4,Indore
100485,C697,25-02-2023,Sports,Football,1,3333,3333,Debit Card,3,Mumbai
100486,C824,18-02-2023,Sports,Cricket Bat,3,5012,15036,UPI,7,Bangalore
100487,C434,23-02-2023,Clothing,T-Shirt,3,17003,51009,UPI,7,Bhopal
100488,C301,28-04-2023,Sports,Cricket Bat,5,11790,58950,UPI,4,Bangalore
100489,C832,23-12-2023,Beauty,Face Wash,3,13102,39306,COD,2,Chennai
100490,C277,01-12-2023,Electronics,Laptop,4,13894,55576,UPI,3,Delhi
100491,C619,23-02-2023,Electronics,Mouse,5,16467,82335,Debit Card,7,Mumbai
100492,C241,11-04-2023,Sports,Shoes,5,6379,31895,COD,3,Mumbai
100493,C952,13-03-2023,Electronics,Laptop,4,11048,44192,COD,5,Bhopal
100494,C604,02-10-2023,Electronics,Phone,1,4531,4531,Debit Card,4,Mumbai
100495,C931,01-11-2023,Home,Mixer,2,13771,27542,Credit Card,4,Delhi
100496,C796,21-08-2023,Clothing,Shirt,4,7301,29204,Credit Card,7,Chennai
100497,C794,12-02-2023,Sports,Shoes,2,11315,22630,Debit Card,4,Bhopal
100498,C101,09-07-2023,Home,Mixer,4,5342,21368,Credit Card,2,Bhopal
100499,C345,22-10-2023,Home,Table,3,4368,13104,Debit Card,7,Delhi
100500,C677,05-07-2023,Electronics,Mouse,4,1531,6124,COD,2,Mumbai
100501,C916,04-09-2023,Beauty,Face Wash,1,2894,2894,Debit Card,6,Mumbai
100502,C325,11-05-2023,Beauty,Perfume,3,4995,14985,COD,3,Chennai
100503,C729,12-06-2023,Home,Chair,1,11858,11858,COD,3,Pune
100504,C219,10-10-2023,Home,Chair,5,16282,81410,Credit Card,3,Mumbai
100505,C561,24-02-2023,Beauty,Face Wash,1,9282,9282,Credit Card,7,Chennai
100506,C828,27-06-2023,Electronics,Phone,3,9608,28824,UPI,3,Bhopal
100507,C568,14-12-2023,Sports,Gloves,3,19043,57129,Credit Card,3,Bhopal
100508,C314,22-02-2023,Beauty,Face Wash,1,13846,13846,Credit Card,7,Bhopal
100509,C232,07-05-2023,Clothing,T-Shirt,4,19030,76120,COD,5,Delhi
100510,C793,30-06-2023,Beauty,Cream,2,3160,6320,Credit Card,6,Bhopal
100511,C854,15-05-2023,Electronics,Headphones,5,10168,50840,COD,3,Bangalore
100512,C779,25-10-2023,Beauty,Cream,4,9180,36720,Debit Card,3,Mumbai
100513,C236,30-07-2023,Home,Mixer,2,234,468,Debit Card,5,Delhi
100514,C863,23-03-2023,Beauty,Perfume,1,1455,1455,UPI,7,Hyderabad
100515,C769,25-12-2023,Clothing,Jeans,5,16380,81900,COD,2,Bhopal
100516,C182,23-05-2023,Clothing,T-Shirt,2,7296,14592,Credit Card,3,Delhi
100517,C265,17-04-2023,Sports,Shoes,1,18925,18925,Credit Card,2,Chennai
100518,C331,02-02-2023,Clothing,Jacket,4,13359,53436,Debit Card,5,Pune
100519,C805,04-05-2023,Clothing,T-Shirt,3,8743,26229,COD,2,Delhi
100520,C504,26-12-2023,Clothing,Jacket,2,8934,17868,UPI,7,Mumbai
100521,C651,28-05-2023,Electronics,Headphones,1,14969,14969,Credit Card,2,Bhopal
100522,C437,01-03-2023,Sports,Cricket Bat,4,9771,39084,COD,4,Bangalore
100523,C452,06-02-2023,Electronics,Headphones,5,8706,43530,COD,7,Bangalore
100524,C283,26-04-2023,Clothing,Jacket,5,13342,66710,UPI,6,Pune
100525,C398,08-07-2023,Beauty,Shampoo,4,14679,58716,Debit Card,6,Hyderabad
100526,C853,23-05-2023,Home,Cookware,1,13361,13361,UPI,6,Bangalore
100527,C733,10-11-2023,Sports,Gloves,2,3670,7340,COD,2,Mumbai
100528,C595,19-12-2023,Clothing,Jeans,4,8297,33188,Debit Card,5,Hyderabad
100529,C353,25-01-2023,Home,Table,3,14676,44028,COD,6,Chennai
100530,C966,09-11-2023,Home,Cookware,5,5221,26105,Debit Card,2,Hyderabad
100531,C525,12-01-2023,Home,Cookware,3,12878,38634,COD,7,Bangalore
100532,C440,14-12-2023,Beauty,Perfume,4,10826,43304,Debit Card,4,Pune
100533,C633,13-12-2023,Home,Cookware,3,15412,46236,UPI,4,Chennai
100534,C287,03-04-2023,Electronics,Laptop,2,16579,33158,Credit Card,4,Bhopal
100535,C726,24-10-2023,Electronics,Mouse,4,13993,55972,UPI,7,Delhi
100536,C226,25-03-2023,Electronics,Headphones,4,14710,58840,COD,4,Mumbai
100537,C824,21-11-2023,Clothing,Jeans,2,857,1714,Credit Card,3,Mumbai
100538,C531,21-12-2023,Sports,Shoes,1,6407,6407,COD,3,Mumbai
100539,C247,14-05-2023,Beauty,Shampoo,4,14887,59548,Debit Card,5,Bangalore
100540,C871,13-11-2023,Home,Chair,2,828,1656,UPI,7,Delhi
100541,C681,20-09-2023,Clothing,T-Shirt,4,16677,66708,Credit Card,2,Mumbai
100542,C180,12-10-2023,Beauty,Face Wash,2,14080,28160,Credit Card,2,Pune
100543,C469,19-09-2023,Home,Table,2,11592,23184,Debit Card,5,Mumbai
100544,C564,06-01-2023,Electronics,Laptop,5,4409,22045,Debit Card,2,Delhi
100545,C623,11-05-2023,Clothing,Jeans,2,3939,7878,Credit Card,5,Pune
100546,C556,10-01-2023,Sports,Gloves,1,3797,3797,COD,2,Chennai
100547,C525,20-02-2023,Home,Table,2,1016,2032,Credit Card,5,Delhi
100548,C910,18-01-2023,Sports,Gloves,4,6356,25424,UPI,5,Chennai
100549,C125,30-08-2023,Beauty,Shampoo,3,12706,38118,Debit Card,5,Indore
100550,C271,10-08-2023,Beauty,Cream,4,2938,11752,Credit Card,7,Hyderabad
100551,C761,24-01-2023,Sports,Cricket Bat,3,15981,47943,COD,5,Bangalore
100552,C848,21-12-2023,Clothing,T-Shirt,3,10996,32988,COD,3,Pune
100553,C500,14-04-2023,Beauty,Face Wash,2,13724,27448,UPI,7,Bhopal
100554,C662,07-04-2023,Clothing,Jeans,5,8545,42725,UPI,5,Indore
100555,C922,12-08-2023,Sports,Gloves,3,18054,54162,Debit Card,4,Hyderabad
100556,C354,29-10-2023,Beauty,Cream,2,1116,2232,Debit Card,5,Mumbai
100557,C177,18-12-2023,Beauty,Perfume,3,9755,29265,Credit Card,4,Mumbai
100558,C139,20-10-2023,Sports,Football,4,11819,47276,UPI,5,Bangalore
100559,C134,09-12-2023,Electronics,Phone,4,17143,68572,Credit Card,4,Pune
100560,C608,04-02-2023,Electronics,Laptop,5,11906,59530,COD,7,Pune
100561,C244,26-08-2023,Home,Table,3,9115,27345,COD,6,Delhi
100562,C195,02-08-2023,Sports,Cricket Bat,1,306,306,Debit Card,5,Chennai
100563,C865,19-04-2023,Beauty,Face Wash,4,2508,10032,Credit Card,4,Delhi
100564,C758,09-07-2023,Electronics,Headphones,2,15546,31092,Credit Card,3,Bhopal
100565,C520,27-10-2023,Beauty,Cream,5,16460,82300,Debit Card,6,Delhi
100566,C608,04-11-2023,Home,Mixer,2,5899,11798,Debit Card,5,Bhopal
100567,C113,30-08-2023,Electronics,Laptop,5,13383,66915,COD,5,Bangalore
100568,C711,10-07-2023,Sports,Gloves,2,15762,31524,Debit Card,3,Pune
100569,C141,08-03-2023,Beauty,Cream,5,1167,5835,UPI,7,Hyderabad
100570,C572,26-11-2023,Beauty,Cream,4,16644,66576,COD,3,Hyderabad
100571,C618,08-11-2023,Beauty,Shampoo,4,14598,58392,UPI,2,Hyderabad
100572,C582,01-01-2024,Home,Table,4,18720,74880,Debit Card,5,Pune
100573,C413,17-10-2023,Clothing,Jeans,1,11730,11730,Debit Card,7,Chennai
100574,C625,19-04-2023,Beauty,Face Wash,5,1969,9845,UPI,7,Hyderabad
100575,C528,24-06-2023,Sports,Gloves,1,11649,11649,COD,7,Bangalore
100576,C888,20-04-2023,Beauty,Face Wash,2,12333,24666,Debit Card,4,Chennai
100577,C605,09-07-2023,Electronics,Headphones,2,7199,14398,COD,5,Bhopal
100578,C655,17-04-2023,Clothing,Shirt,1,7245,7245,COD,4,Hyderabad
100579,C959,10-05-2023,Home,Mixer,3,15246,45738,UPI,7,Indore
100580,C921,17-05-2023,Sports,Cricket Bat,4,9149,36596,Debit Card,7,Delhi
100581,C940,09-11-2023,Home,Mixer,2,8139,16278,Debit Card,2,Pune
100582,C341,21-10-2023,Home,Mixer,5,14555,72775,Credit Card,5,Hyderabad
100583,C336,27-10-2023,Home,Cookware,5,413,2065,Credit Card,2,Chennai
100584,C989,09-06-2023,Sports,Cricket Bat,4,9393,37572,COD,4,Mumbai
100585,C264,13-11-2023,Sports,Shoes,3,16435,49305,Credit Card,5,Mumbai
100586,C722,20-11-2023,Electronics,Mouse,1,6272,6272,Debit Card,4,Bangalore
100587,C362,10-03-2023,Clothing,Jeans,1,11850,11850,COD,4,Chennai
100588,C230,04-09-2023,Clothing,Shirt,1,19372,19372,COD,7,Chennai
100589,C228,13-09-2023,Sports,Gloves,4,1144,4576,Credit Card,7,Mumbai
100590,C147,18-12-2023,Beauty,Cream,5,6345,31725,Credit Card,5,Chennai
100591,C490,28-05-2023,Sports,Shoes,3,13349,40047,COD,6,Mumbai
100592,C370,31-07-2023,Clothing,Shirt,2,19034,38068,COD,5,Delhi
100593,C312,28-04-2023,Sports,Shoes,5,14708,73540,Credit Card,3,Indore
100594,C175,02-03-2023,Sports,Shoes,5,3542,17710,Debit Card,4,Bhopal
100595,C552,19-01-2023,Clothing,Jacket,5,18567,92835,Debit Card,4,Mumbai
100596,C829,23-07-2023,Sports,Gloves,1,17087,17087,Credit Card,2,Pune
100597,C855,15-01-2023,Clothing,Shirt,4,16035,64140,COD,3,Chennai
100598,C302,13-06-2023,Sports,Cricket Bat,4,7348,29392,COD,5,Bhopal
100599,C855,02-07-2023,Electronics,Laptop,3,5907,17721,Debit Card,5,Pune
100600,C715,17-08-2023,Electronics,Phone,2,12914,25828,UPI,3,Bangalore
100601,C735,14-07-2023,Clothing,Jacket,2,4921,9842,UPI,3,Hyderabad
100602,C756,02-01-2023,Electronics,Headphones,1,1419,1419,COD,5,Chennai
100603,C681,23-05-2023,Electronics,Laptop,4,19989,79956,UPI,6,Delhi
100604,C525,03-11-2023,Electronics,Laptop,1,3890,3890,Debit Card,7,Mumbai
100605,C812,17-02-2023,Home,Chair,2,3447,6894,UPI,2,Pune
100606,C484,02-07-2023,Beauty,Cream,4,3813,15252,COD,4,Chennai
100607,C868,26-05-2023,Electronics,Phone,4,12289,49156,UPI,3,Hyderabad
100608,C252,03-11-2023,Home,Table,3,18778,56334,UPI,4,Bangalore
100609,C641,09-12-2023,Electronics,Mouse,3,1606,4818,Credit Card,2,Pune
100610,C748,22-06-2023,Electronics,Mouse,1,8378,8378,UPI,7,Pune
100611,C626,25-12-2023,Sports,Football,5,13607,68035,Debit Card,2,Delhi
100612,C349,19-08-2023,Home,Mixer,4,3711,14844,COD,7,Mumbai
100613,C580,11-08-2023,Home,Table,3,16926,50778,COD,3,Chennai
100614,C404,27-11-2023,Sports,Gloves,1,4534,4534,Credit Card,6,Pune
100615,C270,20-07-2023,Home,Mixer,4,16136,64544,COD,6,Bhopal
100616,C839,24-02-2023,Clothing,Jacket,2,17492,34984,COD,5,Bhopal
100617,C924,26-08-2023,Beauty,Face Wash,2,18681,37362,Credit Card,7,Chennai
100618,C339,18-11-2023,Home,Mixer,4,905,3620,COD,3,Mumbai
100619,C749,19-09-2023,Beauty,Shampoo,3,8352,25056,Credit Card,3,Mumbai
100620,C980,14-01-2023,Electronics,Headphones,4,12813,51252,COD,3,Bangalore
100621,C338,02-10-2023,Electronics,Laptop,2,13473,26946,Debit Card,5,Hyderabad
100622,C837,15-02-2023,Clothing,Shirt,3,5921,17763,Credit Card,6,Mumbai
100623,C738,31-05-2023,Beauty,Cream,1,18799,18799,Debit Card,3,Chennai
100624,C716,08-05-2023,Clothing,Shirt,1,7303,7303,Credit Card,6,Mumbai
100625,C489,13-07-2023,Sports,Football,5,7890,39450,UPI,4,Bhopal
100626,C696,27-09-2023,Beauty,Perfume,3,17789,53367,Debit Card,2,Bhopal
100627,C784,23-11-2023,Clothing,Jeans,5,12912,64560,Credit Card,2,Bhopal
100628,C664,27-02-2023,Electronics,Laptop,5,9115,45575,Credit Card,6,Hyderabad
100629,C305,20-07-2023,Electronics,Mouse,1,4552,4552,Debit Card,6,Delhi
100630,C355,16-11-2023,Beauty,Cream,5,5895,29475,Credit Card,5,Bhopal
100631,C764,10-08-2023,Beauty,Perfume,3,7628,22884,Credit Card,6,Mumbai
100632,C323,05-12-2023,Beauty,Cream,1,5724,5724,Credit Card,7,Hyderabad
100633,C452,27-05-2023,Beauty,Cream,4,15373,61492,COD,2,Chennai
100634,C253,14-05-2023,Electronics,Mouse,2,4453,8906,COD,2,Hyderabad
100635,C606,28-02-2023,Electronics,Laptop,3,17358,52074,Debit Card,5,Chennai
100636,C567,26-11-2023,Beauty,Perfume,2,13266,26532,COD,2,Pune
100637,C938,13-08-2023,Beauty,Perfume,5,6456,32280,Credit Card,5,Mumbai
100638,C350,19-06-2023,Clothing,Shirt,4,8772,35088,COD,5,Delhi
100639,C182,30-08-2023,Home,Mixer,4,2818,11272,COD,6,Bhopal
